customer_id,Name,email,Country,Gender,Age,Booking_Date,Check_In,Check_Out,Num_Guests,Guest_Type,Meal_Type,Room_Type,Market_Segment,Deposit_Type,Customer_Type,Previous_Cancellations,Total_Nights,ADR,Total_Revenue,Lead_Time,Parking_Space,Special_Requests,Booking_Status,Rating,Review_Score,Loyalty_Points,Is_Repeated_Guest,Previous_Bookings_Not_Canceled,Agent_ID,Company_ID
CUST_0106,Sean Cherry,xjackson@example.org,Portugal,,44.0,2023-01-16,2023-01-17,2023-01-18,4.0,Family,,,Groups,non refundable,transient-party,4,2.0,,1249,335,No,4,Check-Out,poor,2.0,100.0,0.0,0,A_037,C_103
CUST_0107,Sierra Johnson,jameswhite@example.org,Germany,F,54.0,2023-01-16,2023-01-17,2023-01-18,2.0,group,Full Board,d,Corporate,Non Refund,Contract,1,0.0,300.0,1245,24,Yes,4,PendingCXL,4,,,0.0,1,A_033,C_102
CUST_0108,Evelyn Galvan,nbradley@example.org,,F,41.0,2023-01-16,2023-01-17,2023-01-18,4.0,single,Bed & Breakfast,e,offline ta/to,no deposit,transient,0,,120.0,418,286,,3,check-out,6,9.0,,0.0,1,A_043,C_101
CUST_0109,Sharon Cochran,brianwhite@example.org,UNK,,39.0,2023-01-16,2023-01-17,2023-01-18,1.0,transient,Bed & Breakfast,f,Online TA,Non-Refund,Contract,2,2.0,5000.0,837,215,N,4,Pending,,2.0,,0.0,0,A_041,C_104
CUST_0110,Richard Rodriguez,tonya67@example.net,france,Male,83.0,2023-01-16,2023-01-17,2023-01-18,5.0,group,HB,,corporate,No Deposit,group,3,5.0,50.0,1333,101,Yes,Multiple,Check-Out,good,,,,0,,C_101
CUST_0111,Scott Walker,oneillgabriel@example.com,Portugal,,52.0,2023-01-17,2023-01-18,2023-01-19,3.0,transient,BB,P,Direct,Non Refund,contract,0,0.0,0.0,877,127,NA,0,Pending,fair,3.0,500.0,,0,A_042,C_101
CUST_0112,Julia Torres,grayjoshua@example.com,France,Non-Binary,,2023-01-17,2023-01-18,2023-01-19,1.0,single,hb,a,,no deposit,Group,0,10.0,200.0,762,93,2,4,check-out,N/A,,,1.0,0,A_001,C_102
CUST_0113,Darren Johnson,richardstimothy@example.net,,Non-Binary,18.0,2023-01-17,2023-01-18,2023-01-19,5.0,family,FB,P,,No deposit,transient,0,14.0,120.0,489,110,,Multiple,canceled,good,10.0,0.0,0.0,1,A_027,C_101
CUST_0114,Erin Lin,smithjoseph@example.org,Germany,Non-Binary,85.0,2023-01-17,2023-01-18,2023-01-19,5.0,Transient,FB,f,ONLINE,Non Refund,transient-party,2,,100.0,840,152,No,2,PendingCXL,excellent,10.0,200.0,0.0,0,A_001,C_102
CUST_1276,Mary Faulkner,kelli08@example.org,,F,79.0,2023-07-05,2023-07-06,2023-07-07,4.0,Transient,HB,c,Groups,Non Refund,Transient-Party,0,2.0,100.0,1298,330,no,0,confirmed,fair,,1000.0,0.0,1,A_038,C_101
CUST_0116,Joshua Crosby Jr.,wmorrison@example.com,DEU,Other,71.0,2023-01-17,2023-01-18,2023-01-19,4.0,Children,FB,A,groups,Non Refund,transient,5,5.0,250.0,1306,432,0,,Confirmed,N/A,10.0,,0.0,1,A_026,N/A
CUST_1134,Jamie Howard,ilucero@example.com,france,FEMALE,23.0,2023-06-15,2023-06-16,2023-06-17,5.0,Couple,hb,D,Aviation,No Deposit,Transient,3,3.0,0.0,560,237,NA,4,No-Show,2,1.0,50.0,0.0,1,A_043,C_101
CUST_0118,Jeffrey Chandler,rrogers@example.com,Japan,Female,49.0,2023-01-18,2023-01-19,2023-01-20,2.0,Adults,hb,E,groups,non refundable,Contract,0,4.0,50.0,1376,409,Yes,0,Confirmed,9,1.0,50.0,0.0,1,A_034,C_101
CUST_0119,Larry Dixon,lisa56@example.com,united states,Male,81.0,2023-01-18,2023-01-19,2023-01-20,0.0,Adults,FB,h,offline ta/to,Non-Refund,Contract,999,-3.0,-50.0,984,385,1,0,Canceled,poor,10.0,,0.0,0,A_044,C_101
CUST_0120,Laura Scott,hestermorgan@example.org,,FEMALE,30.0,2023-01-18,2023-01-19,2023-01-20,2.0,couple,Half Board,A,Offline TA/TO,Refundable,Contract,0,10.0,150.0,532,207,2,1,No-Show,poor,7.0,50.0,0.0,0,A_012,C_102
CUST_0121,Aaron Frost,bryantholly@example.net,Germany,female,60.0,2023-01-18,2023-01-19,2023-01-20,3.0,Children,hb,f,Direct,Non-Refund,contract,4,300.0,,262,172,2,3,Check-Out,3,10.0,200.0,0.0,1,A_033,C_104
CUST_0122,Nathan Harmon,anthonymartinez@example.net,Brazil,M,21.0,2023-01-18,2023-01-19,2023-01-20,5.0,transient,hb,e,groups,Refundable,Transient-Party,1,10.0,-50.0,980,455,2,,Check-Out,fair,10.0,500.0,,2,A_042,C_101
CUST_0123,Jackson Jones,stephanie35@example.com,,M,54.0,2023-01-18,2023-01-19,2023-01-20,2.0,group,Bed & Breakfast,,,No Deposit,Transient-Party,0,5.0,250.0,493,273,Yes,Multiple,confirmed,3,3.0,50.0,0.0,3,A_042,C_102
CUST_0124,Gary Edwards,qrobertson@example.org,,male,33.0,2023-01-18,2023-01-19,2023-01-20,2.0,Transient,SC,f,Complementary,non refundable,transient,999,300.0,5000.0,1213,398,yes,0,PendingCXL,1,,1000.0,0.0,3,A_005,C_101
CUST_0125,Michelle Evans,andersensusan@example.com,Brazil,female,68.0,2023-01-19,2023-01-20,2023-01-21,5.0,Single,SC,A,Direct,Refundable,Group,2,4.0,-50.0,671,251,Y,Multiple,check-out,N/A,,50.0,,0,A_028,C_101
CUST_0126,Jennifer Powell,schultzmorgan@example.net,brazil,Other,65.0,2023-01-19,2023-01-20,2023-01-21,0.0,couple,bb,l,Offline TA/TO,No deposit,Group,3,3.0,250.0,925,150,No,0,Confirmed,excellent,5.0,2000.0,0.0,1,A_035,
CUST_0127,Bethany Fisher,erica39@example.com,,F,31.0,2023-01-19,2023-01-20,2023-01-21,0.0,group,HB,g,Offline TA/TO,Refundable,Transient-Party,1,1.0,200.0,1472,146,NA,,canceled,10,,,0.0,2,A_037,
CUST_0128,Michael Orr,ystevenson@example.org,UNK,F,59.0,2023-01-19,2023-01-20,2023-01-21,1.0,Group,SC,h,Complementary,Refundable,transient-party,3,4.0,250.0,366,451,0,1,Canceled,4,10.0,200.0,0.0,2,A_025,C_104
CUST_0129,Eric Kelley,ronnie71@example.net,UNK,male,37.0,2023-01-19,2023-01-20,2023-01-21,5.0,Adults,Undefined,g,Online TA,Non-Refund,Group,2,2.0,5000.0,609,356,,,Pending,2,,100.0,0.0,3,A_001,
CUST_0130,Dustin Jordan,mcarter@example.net,Canada,male,21.0,2023-01-19,2023-01-20,2023-01-21,1.0,children,FB,E,groups,No deposit,Group,999,14.0,100.0,1087,277,0,4,check-out,good,7.0,,1.0,1,A_001,C_103
CUST_0131,Mary Marshall,mollywalter@example.net,USA,,28.0,2023-01-19,2023-01-20,2023-01-21,2.0,Group,hb,g,offline ta/to,no deposit,Group,0,3.0,0.0,1064,355,No,1,Confirmed,1,5.0,100.0,0.0,0,A_025,C_103
CUST_0132,Cindy Kennedy,andersonlaura@example.com,Canada,Other,76.0,2023-01-20,2023-01-21,2023-01-22,1.0,Transient,HB,C,corporate,Non-Refund,group,1,300.0,100.0,361,269,,4,confirmed,2,1.0,200.0,0.0,1,A_050,N/A
CUST_0133,Robert Jackson,cjackson@example.org,,MALE,79.0,2023-01-20,2023-01-21,2023-01-22,3.0,Transient,Full Board,e,Aviation,non refundable,Group,5,10.0,200.0,451,282,Yes,1,Confirmed,7,,,0.0,1,A_026,C_103
CUST_0134,Jose Schultz,pbates@example.org,Portuagal,Other,76.0,2023-01-20,2023-01-21,2023-01-22,3.0,group,Full Board,P,corporate,non refundable,group,0,10.0,5000.0,1197,98,no,3,no-show,5,4.0,,0.0,3,,N/A
CUST_0135,Sabrina Potter,georgeraymond@example.net,UNK,F,52.0,2023-01-20,2023-01-21,2023-01-22,5.0,single,Bed & Breakfast,C,,Non-Refund,contract,999,7.0,5000.0,764,319,1,,No-Show,8,10.0,,,2,,C_101
CUST_0136,Courtney Gonzalez,garciavictoria@example.org,Portuagal,Female,18.0,2023-01-20,2023-01-21,2023-01-22,3.0,Transient,Half Board,e,,Non-Refund,group,0,3.0,-50.0,1127,448,No,,Confirmed,2,,200.0,0.0,3,A_033,C_103
CUST_0137,Danielle Alvarez,sarahnguyen@example.com,Portugal,female,60.0,2023-01-20,2023-01-21,2023-01-22,0.0,Transient,FB,C,,Refundable,Transient,4,-3.0,5000.0,820,333,NA,0,confirmed,9,7.0,,0.0,1,A_044,C_101
CUST_0138,Benjamin Perry,jeffrey47@example.net,UNITED KINGDOM,FEMALE,23.0,2023-01-20,2023-01-21,2023-01-22,0.0,Adults,SC,l,,non refundable,contract,2,3.0,,724,87,Yes,1,Confirmed,7,8.0,,0.0,2,A_034,C_101
CUST_0139,Cory Horton,wadesandra@example.net,Canada,M,75.0,2023-01-21,2023-01-22,2023-01-23,4.0,Single,fb,H,ONLINE TA,Refundable,Transient,0,5.0,100.0,1404,124,N,Multiple,Check-Out,5,4.0,2000.0,0.0,0,A_005,
CUST_0140,Dana Douglas,sdavis@example.com,United Kingdom,FEMALE,59.0,2023-01-21,2023-01-22,2023-01-23,3.0,Adults,FB,H,,Refundable,Contract,999,10.0,-50.0,548,239,NA,Multiple,Confirmed,4,10.0,200.0,,1,A_011,
CUST_0141,Nicole Carrillo,sarahmiranda@example.net,Brazil,Other,34.0,2023-01-21,2023-01-22,2023-01-23,5.0,single,Half Board,P,direct,Non Refund,Transient-Party,0,-3.0,100.0,1323,171,,1,Canceled,7,10.0,50.0,0.0,3,A_032,C_101
CUST_0142,Jeffery Thompson,schneidernicholas@example.net,,,45.0,2023-01-21,2023-01-22,2023-01-23,2.0,adults,,p,,Refundable,contract,4,7.0,-50.0,364,307,No,0,check-out,4,,,0.0,0,A_038,C_104
CUST_0143,Kelly Williams,yvaldez@example.net,UNITED KINGDOM,Other,24.0,2023-01-21,2023-01-22,2023-01-23,1.0,Children,bb,p,Groups,No deposit,Contract,0,5.0,50.0,1031,374,,,Canceled,excellent,6.0,200.0,0.0,0,A_004,C_102
CUST_0144,Ryan Bryant,ostokes@example.com,Spain,male,54.0,2023-01-21,2023-01-22,2023-01-23,0.0,Group,BB,L,Direct,Non-Refund,Group,3,0.0,80.0,1399,2,,1,Canceled,1,3.0,100.0,0.0,2,A_020,C_103
CUST_0145,Mary Travis,carterdaniel@example.com,Brazil,Male,59.0,2023-01-21,2023-01-22,2023-01-23,2.0,children,Half Board,D,Direct,Non-Refund,group,1,3.0,-50.0,844,430,,2,No-Show,2,3.0,,0.0,1,A_047,C_101
CUST_0146,Tiffany Vance,juliewilson@example.com,,Other,25.0,2023-01-22,2023-01-23,2023-01-24,1.0,transient,HB,f,direct,No Deposit,Transient-Party,0,14.0,120.0,1183,295,No,4,no-show,poor,,50.0,1.0,2,A_001,C_104
CUST_0147,Nathan Wagner,melissafinley@example.net,UNK,,27.0,2023-01-22,2023-01-23,2023-01-24,1.0,Single,,e,Complementary,No Deposit,group,3,300.0,100.0,978,252,0,,PendingCXL,3,8.0,2000.0,0.0,NA,A_011,C_101
CUST_0148,Joshua Merritt,collinsbrittany@example.org,France,,88.0,2023-01-22,2023-01-23,2023-01-24,3.0,Adults,Undefined,D,Aviation,non refundable,Transient-Party,0,3.0,120.0,1409,95,,1,confirmed,,6.0,100.0,1.0,2,A_024,C_102
CUST_0149,Karen Green,uwhitney@example.com,Portuagal,Male,66.0,2023-01-22,2023-01-23,2023-01-24,2.0,single,sc,P,Direct,no deposit,contract,999,5.0,200.0,239,72,0,None,canceled,1,,50.0,0.0,3,A_011,C_104
CUST_0150,Marcia Cannon,aprilguzman@example.org,USA,female,29.0,2023-01-22,2023-01-23,2023-01-24,2.0,Transient,HB,E,Online TA,Refundable,transient,999,1.0,120.0,584,268,Yes,3,Confirmed,,3.0,100.0,0.0,1,A_035,C_105
CUST_0151,Mark Hill,fosteramanda@example.com,,female,69.0,2023-01-22,2023-01-23,2023-01-24,3.0,Children,Half Board,H,ONLINE TA,Non-Refund,transient,2,1.0,50.0,1486,435,N,1,Pending,4,10.0,0.0,0.0,0,A_044,Unknown
CUST_0152,Dustin Nelson,duane43@example.com,,,50.0,2023-01-22,2023-01-23,2023-01-24,3.0,family,,E,ONLINE TA,no deposit,Contract,0,1.0,250.0,210,455,N,3,check-out,4,2.0,50.0,0.0,2,A_018,C_101
CUST_0153,Kimberly Taylor,shernandez@example.org,Germany,MALE,40.0,2023-01-23,2023-01-24,2023-01-25,3.0,Family,fb,c,direct,Refundable,transient-party,3,300.0,-50.0,544,166,N,1,Confirmed,fair,,,,2,A_025,C_102
CUST_0154,Michael Mccarthy,georgekyle@example.net,UNITED KINGDOM,,48.0,2023-01-23,2023-01-24,2023-01-25,5.0,couple,SC,D,Corporate,Non-Refund,group,1,300.0,-50.0,610,467,Y,0,No-Show,9,6.0,,0.0,1,A_021,C_104
CUST_0155,Jennifer Daniels,hillmelanie@example.net,DEU,F,69.0,2023-01-23,2023-01-24,2023-01-25,3.0,Children,,C,complementary,No deposit,transient,1,3.0,200.0,1230,277,N,Multiple,no-show,9,10.0,,0.0,1,A_033,C_101
CUST_0156,Christine Fisher,nwelch@example.com,united states,Other,29.0,2023-01-23,2023-01-24,2023-01-25,4.0,group,fb,E,ONLINE TA,Non Refund,contract,1,1.0,250.0,461,429,0,4,Check-Out,good,2.0,50.0,0.0,2,A_002,
CUST_0157,Lauren Dominguez,janet60@example.com,Japan,Male,20.0,2023-01-23,2023-01-24,2023-01-25,5.0,children,Undefined,p,Groups,Non-Refund,contract,1,-3.0,-50.0,304,354,0,0,Canceled,4,,500.0,0.0,0,A_028,C_104
CUST_0158,Ralph James,mariaclark@example.net,brazil,MALE,44.0,2023-01-23,2023-01-24,2023-01-25,2.0,Couple,HB,C,Groups,Refundable,contract,5,10.0,150.0,1036,72,no,0,Canceled,9,9.0,500.0,0.0,2,A_035,C_101
CUST_0159,Heather Molina,isabellawilliams@example.org,Italy,Male,38.0,2023-01-24,2023-01-25,2023-01-26,1.0,family,sc,h,complementary,Non Refund,transient,1,300.0,5000.0,1297,351,,Multiple,No-Show,10,2.0,0.0,0.0,0,A_050,N/A
CUST_0160,Tiffany Barnes,tluna@example.net,spain,,67.0,2023-01-24,2023-01-25,2023-01-26,5.0,family,Full Board,G,Aviation,Non-Refund,transient,0,1.0,250.0,849,191,N,0,no-show,1,9.0,200.0,0.0,0,A_005,N/A
CUST_0161,Kimberly Morrison,vickiekelley@example.com,France,Non-Binary,69.0,2023-01-24,2023-01-25,2023-01-26,1.0,Group,Bed & Breakfast,a,ONLINE TA,refundable,transient-party,1,2.0,300.0,951,281,2,4,Pending,1,5.0,100.0,0.0,2,A_044,N/A
CUST_0162,Daniel Graham,wgregory@example.com,USA,Male,54.0,2023-01-24,2023-01-25,2023-01-26,3.0,Family,fb,G,groups,non refundable,Transient,0,5.0,250.0,118,484,2,1,Canceled,2,8.0,500.0,0.0,3,A_029,C_105
CUST_0163,Gabriella Shelton,ujones@example.com,,female,,2023-01-24,2023-01-25,2023-01-26,3.0,family,FB,,Offline TA/TO,refundable,Contract,0,300.0,5000.0,931,172,NA,2,Canceled,9,8.0,0.0,0.0,1,A_039,C_104
CUST_0164,Christopher Mcdonald,heather38@example.com,France,Non-Binary,33.0,2023-01-24,2023-01-25,2023-01-26,4.0,couple,HB,C,groups,No Deposit,Group,0,10.0,300.0,62,380,2,3,No-Show,2,7.0,200.0,0.0,3,A_009,C_101
CUST_0165,Marcus Johnson,andersonkaren@example.net,,Other,56.0,2023-01-24,2023-01-25,2023-01-26,3.0,Single,Full Board,H,complementary,Refundable,Contract,2,,-50.0,798,140,1,2,no-show,5,,100.0,0.0,3,A_011,
CUST_0166,Kristy Johnson,hornjenna@example.com,Argentina,M,80.0,2023-01-25,2023-01-26,2023-01-27,4.0,adults,bb,P,complementary,Non-Refund,Transient,4,7.0,50.0,795,182,2,2,Pending,2,10.0,50.0,,3,A_041,C_101
CUST_0167,Brandy Murray,barbararamos@example.com,Portugal,female,73.0,2023-01-25,2023-01-26,2023-01-27,4.0,Single,,g,corporate,Non Refund,contract,2,2.0,0.0,1195,161,no,2,No-Show,4,4.0,,0.0,0,A_019,C_104
CUST_0168,James Lewis,phyllis33@example.net,United Kingdom,Non-Binary,57.0,2023-01-25,2023-01-26,2023-01-27,3.0,group,BB,a,Online TA,Non Refund,Contract,999,0.0,250.0,1362,445,no,3,Confirmed,2,,200.0,0.0,1,A_007,C_101
CUST_0485,Robert Acosta,vhenderson@example.com,Spain,female,60.0,2023-03-12,2023-03-13,2023-03-14,3.0,Adults,fb,a,offline ta/to,Refundable,transient-party,3,3.0,200.0,349,130,no,0,canceled,3,7.0,100.0,0.0,NA,A_019,Unknown
CUST_0170,Sandra King,gregoryvanessa@example.org,,M,63.0,2023-01-25,2023-01-26,2023-01-27,4.0,Couple,Undefined,p,ONLINE,Non Refund,Group,5,-3.0,200.0,1028,108,2,2,Check-Out,8,7.0,50.0,0.0,0,A_040,C_105
CUST_0171,Alec Ryan,bclements@example.net,Portuagal,Male,30.0,2023-01-25,2023-01-26,2023-01-27,1.0,group,,E,,No Deposit,Transient,0,7.0,-50.0,518,317,1,1,Confirmed,4,8.0,100.0,0.0,0,,C_102
CUST_0172,Mr. Matthew Harrington DDS,saradavis@example.com,Canada,MALE,65.0,2023-01-25,2023-01-26,2023-01-27,3.0,adults,Half Board,P,,No Deposit,Transient,4,5.0,120.0,704,393,yes,Multiple,confirmed,2,,50.0,0.0,0,,C_105
CUST_1313,Joseph Wood,jennifermorris@example.org,DEU,male,40.0,2023-07-11,2023-07-12,2023-07-13,0.0,children,Bed & Breakfast,F,Aviation,No deposit,Contract,0,-3.0,120.0,347,78,NA,0,check-out,fair,7.0,0.0,0.0,3,A_001,C_101
CUST_0174,Christian Martinez,brittney26@example.org,,Other,43.0,2023-01-26,2023-01-27,2023-01-28,4.0,Group,,D,direct,Non-Refund,transient-party,0,3.0,150.0,1294,457,NA,3,confirmed,10,,0.0,0.0,3,A_039,C_105
CUST_0175,Justin Robinson,wilsonrandy@example.com,united states,Other,80.0,2023-01-26,2023-01-27,2023-01-28,5.0,group,,H,direct,no deposit,contract,0,14.0,150.0,306,294,N,2,check-out,2,8.0,500.0,0.0,1,A_029,C_101
CUST_0176,Pamela Jackson,denisebennett@example.net,UNITED KINGDOM,Non-Binary,75.0,2023-01-26,2023-01-27,2023-01-28,3.0,group,FB,a,Groups,refundable,Contract,0,2.0,0.0,292,488,NA,0,Pending,5,,,0.0,3,A_001,C_101
CUST_0177,Nicole Wilson,stricklandmichelle@example.net,,Female,67.0,2023-01-26,2023-01-27,2023-01-28,4.0,couple,,c,Direct,Non-Refund,Transient,0,10.0,200.0,298,215,2,Multiple,No-Show,fair,8.0,,1.0,1,A_014,C_101
CUST_0178,Traci Rodriguez,phill@example.com,brazil,F,78.0,2023-01-26,2023-01-27,2023-01-28,4.0,Couple,Full Board,l,groups,Non Refund,transient,999,300.0,0.0,845,400,,3,canceled,,5.0,,0.0,3,A_008,C_105
CUST_0179,Emily Byrd,alexander11@example.org,brazil,MALE,52.0,2023-01-26,2023-01-27,2023-01-28,5.0,children,,g,complementary,no deposit,Transient,2,4.0,300.0,329,12,NA,None,Confirmed,6,10.0,,0.0,2,A_003,C_101
CUST_0180,Jennifer Espinoza,gmay@example.org,UNK,male,72.0,2023-01-27,2023-01-28,2023-01-29,5.0,Single,Undefined,H,direct,Non Refund,Contract,3,1.0,200.0,744,493,No,2,No-Show,poor,,100.0,,2,A_036,C_101
CUST_0181,Michael Burton,matthewsvanessa@example.com,Germany,,29.0,2023-01-27,2023-01-28,2023-01-29,1.0,couple,SC,P,online ta,Non Refund,group,2,300.0,100.0,100,109,,3,no-show,4,4.0,50.0,0.0,1,A_004,C_104
CUST_0182,Raymond Jefferson,heather19@example.org,Argentina,M,72.0,2023-01-27,2023-01-28,2023-01-29,5.0,Children,,A,,No Deposit,Group,0,4.0,80.0,855,470,2,None,check-out,excellent,,500.0,0.0,3,A_034,C_105
CUST_0183,Bryan Riggs,pwashington@example.net,France,M,65.0,2023-01-27,2023-01-28,2023-01-29,0.0,Group,HB,L,Online TA,refundable,transient-party,2,4.0,120.0,1478,159,N,,Check-Out,6,10.0,,0.0,0,A_014,
CUST_1226,Sean Coleman,michael35@example.net,,M,20.0,2023-06-28,2023-06-29,2023-06-30,4.0,couple,bb,H,Complementary,Non Refund,Transient,0,-3.0,200.0,740,469,0,2,No-Show,2,8.0,1000.0,0.0,0,A_024,C_101
CUST_0185,Katie Peterson,bryan82@example.com,France,Female,73.0,2023-01-27,2023-01-28,2023-01-29,2.0,Children,Full Board,E,Offline TA/TO,refundable,group,1,10.0,5000.0,1191,441,Yes,2,Confirmed,good,2.0,,0.0,0,A_036,C_102
CUST_0186,Samantha Garcia,longlisa@example.net,Portuagal,FEMALE,72.0,2023-01-27,2023-01-28,2023-01-29,0.0,Family,Bed & Breakfast,F,,refundable,Transient,0,300.0,120.0,1304,84,yes,3,Check-Out,excellent,8.0,,,3,A_047,C_101
CUST_0187,Mr. Ronald Zimmerman,lbrown@example.net,Portugal,Other,29.0,2023-01-28,2023-01-29,2023-01-30,1.0,transient,Bed & Breakfast,C,online ta,Refundable,transient-party,1,,80.0,434,398,Yes,1,PendingCXL,1,10.0,,0.0,1,A_001,C_104
CUST_0188,Morgan Sheppard,molinajared@example.net,Germany,Male,23.0,2023-01-28,2023-01-29,2023-01-30,0.0,couple,,H,Offline TA/TO,refundable,Transient-Party,0,10.0,300.0,809,384,Yes,2,PendingCXL,10,7.0,50.0,0.0,0,A_040,C_102
CUST_0189,Rhonda Medina,whitecarol@example.org,brazil,Non-Binary,83.0,2023-01-28,2023-01-29,2023-01-30,2.0,Transient,SC,c,Direct,no deposit,group,0,0.0,200.0,588,120,0,1,canceled,5,7.0,100.0,,1,A_035,C_103
CUST_0190,Jessica Simon,peterslauren@example.org,Australia,MALE,61.0,2023-01-28,2023-01-29,2023-01-30,4.0,transient,Half Board,F,Complementary,Non Refund,Transient-Party,0,4.0,200.0,855,219,No,3,Canceled,5,2.0,50.0,0.0,2,A_001,C_102
CUST_0191,Sarah Rivas,andersonjamie@example.org,UNITED KINGDOM,male,77.0,2023-01-28,2023-01-29,2023-01-30,3.0,adults,fb,h,Corporate,Non-Refund,transient,0,1.0,5000.0,669,253,Y,4,no-show,7,,100.0,0.0,2,A_023,Unknown
CUST_0192,Sierra Sanchez,hartmelissa@example.org,DEU,Female,46.0,2023-01-28,2023-01-29,2023-01-30,1.0,Children,Full Board,c,,Refundable,contract,0,2.0,,870,277,no,None,confirmed,9,10.0,100.0,0.0,1,A_047,C_105
CUST_0193,Lisa Gray,whitneywilliam@example.com,France,MALE,37.0,2023-01-28,2023-01-29,2023-01-30,0.0,Adults,hb,e,,Refundable,Transient,2,1.0,0.0,477,287,yes,Multiple,check-out,9,10.0,,0.0,1,A_017,C_104
CUST_0194,Samuel White,rodneylandry@example.org,Canada,Non-Binary,81.0,2023-01-29,2023-01-30,2023-01-31,0.0,group,hb,H,Groups,No deposit,Transient-Party,2,1.0,5000.0,1263,465,N,4,Check-Out,poor,8.0,,,NA,A_017,C_101
CUST_0195,Rebecca Peterson,kevinshah@example.net,united states,MALE,85.0,2023-01-29,2023-01-30,2023-01-31,2.0,Family,BB,G,offline ta/to,non refundable,group,3,1.0,100.0,1145,105,yes,3,canceled,,4.0,2000.0,0.0,3,A_034,C_101
CUST_0196,Michael Hill,donna72@example.net,,,85.0,2023-01-29,2023-01-30,2023-01-31,2.0,Group,,c,Groups,no deposit,,0,,-50.0,1471,280,2,,Check-Out,poor,4.0,100.0,0.0,NA,A_030,
CUST_0197,Travis Miller,hneal@example.com,United Kingdom,M,28.0,2023-01-29,2023-01-30,2023-01-31,1.0,Group,,H,offline ta/to,No Deposit,Contract,1,1.0,0.0,1270,363,no,4,confirmed,fair,9.0,200.0,0.0,0,A_036,C_101
CUST_0198,Katherine Chang,haileybates@example.org,Brazil,FEMALE,55.0,2023-01-29,2023-01-30,2023-01-31,2.0,Transient,,P,Groups,Non Refund,Contract,0,-3.0,300.0,967,250,0,None,check-out,5,10.0,50.0,0.0,1,A_037,C_101
CUST_0199,Matthew Henry,benjaminthomas@example.org,France,Non-Binary,77.0,2023-01-29,2023-01-30,2023-01-31,3.0,Children,Full Board,A,Aviation,No Deposit,contract,0,0.0,150.0,81,100,N,2,Canceled,2,10.0,200.0,0.0,NA,A_003,C_104
CUST_0200,Brandon Walker,carrierobinson@example.com,united states,,73.0,2023-01-29,2023-01-30,2023-01-31,1.0,couple,Full Board,d,Complementary,Non Refund,Group,0,0.0,-50.0,258,202,N,Multiple,PendingCXL,4,9.0,200.0,0.0,0,Unknown,C_101
CUST_1672,Joe Reeves,brian83@example.net,UNITED STATES,Male,41.0,2023-09-01,2023-09-02,2023-09-03,2.0,adults,HB,a,Complementary,Non-Refund,contract,1,5.0,80.0,249,179,yes,3,Pending,6,10.0,2000.0,0.0,0,A_015,C_102
CUST_0202,Joseph Coleman,jorge26@example.com,france,MALE,79.0,2023-01-30,2023-01-31,2023-02-01,3.0,Children,Undefined,,ONLINE,no deposit,Group,5,2.0,,1407,288,N,Multiple,canceled,fair,,2000.0,,1,A_018,C_101
CUST_0203,Gary Warner,duffyerica@example.net,,Other,56.0,2023-01-30,2023-01-31,2023-02-01,1.0,Single,Half Board,p,Direct,No Deposit,Transient,4,-3.0,80.0,1336,430,0,,Canceled,,,,0.0,2,A_035,C_104
CUST_0204,Danielle Martinez,amandajones@example.net,UNK,F,37.0,2023-01-30,2023-01-31,2023-02-01,1.0,Single,sc,A,Corporate,refundable,group,0,14.0,5000.0,1372,325,No,2,Check-Out,7,10.0,,0.0,1,A_016,C_103
CUST_0205,Barbara Herrera,wanda35@example.net,United Kingdom,Non-Binary,34.0,2023-01-30,2023-01-31,2023-02-01,1.0,transient,bb,p,ONLINE TA,Non Refund,Group,1,-3.0,80.0,721,98,NA,1,confirmed,4,8.0,200.0,,NA,A_013,C_104
CUST_0206,Cathy Robinson,roberthernandez@example.com,Canada,Other,56.0,2023-01-30,2023-01-31,2023-02-01,0.0,Single,hb,p,Online TA,no deposit,Group,1,2.0,5000.0,788,74,Y,,Check-Out,4,,500.0,0.0,3,A_017,C_101
CUST_0207,Misty Bray,mjohnson@example.org,Italy,Non-Binary,49.0,2023-01-31,2023-02-01,2023-02-02,5.0,group,Half Board,D,Complementary,Non Refund,transient,0,1.0,150.0,1045,487,Yes,,no-show,N/A,,,0.0,1,A_027,Unknown
CUST_0208,Diane Garcia,nelsonamanda@example.net,Spain,F,84.0,2023-01-31,2023-02-01,2023-02-02,1.0,couple,Undefined,f,Offline TA/TO,Non Refund,Group,0,5.0,-50.0,60,123,1,2,confirmed,1,8.0,50.0,0.0,3,,C_101
CUST_0209,Crystal White,ojones@example.org,USA,F,72.0,2023-01-31,2023-02-01,2023-02-02,0.0,Couple,bb,G,ONLINE,Refundable,Transient,1,-3.0,250.0,522,272,2,,confirmed,9,,,1.0,1,A_021,C_105
CUST_0210,Joseph Hill,regina42@example.org,Germany,Female,55.0,2023-01-31,2023-02-01,2023-02-02,5.0,couple,HB,H,complementary,Refundable,group,0,1.0,5000.0,1277,8,Yes,0,Check-Out,5,,50.0,0.0,1,A_035,C_103
CUST_0211,Ms. Melissa Martinez,alejandro63@example.com,USA,male,24.0,2023-01-31,2023-02-01,2023-02-02,5.0,Transient,BB,D,,non refundable,group,4,3.0,100.0,536,16,No,4,Pending,2,7.0,200.0,,1,A_025,C_103
