Customer_ID,Customer_Name,Email,Country,Gender,Age,Booking_Date,Check_In,Check_Out,Num_Guests,Guest_Type,Meal_Type,Room_Type,Market_Segment,Deposit_Type,Customer_Type,Previous_Cancellations,Total_Nights,ADR,Total_Revenue,Lead_Time,Parking_Space,Special_Requests,Booking_Status,Rating,Review_Score,Loyalty_Points,Is_Repeated_Guest,Previous_Bookings_Not_Canceled,Agent_ID,Company_ID
CUST_0120,Laura Scott,hestermorgan@example.org,United Kingdom,Female,30.0,2023-01-18,2023-01-19,2023-01-20,2.0,Couple,Half Board,A,Offline Ta/To,Refundable,Contract,0,10.0,150.0,532,207,2.0,1.0,No-Show,poor,7.0,50.0,0,0.0,A_012,C_102
CUST_0121,Aaron Frost,bryantholly@example.net,Germany,Female,60.0,2023-01-18,2023-01-19,2023-01-20,3.0,Children,Hb,f,Direct,Non-Refund,Contract,4,23.5,120.0,262,172,2.0,3.0,Check-Out,3,10.0,200.0,0,1.0,A_033,C_104
CUST_0123,Jackson Jones,stephanie35@example.com,United Kingdom,Male,54.0,2023-01-18,2023-01-19,2023-01-20,2.0,Group,Bed & Breakfast,c,Online Ta,No Deposit,Transient-Party,0,5.0,250.0,493,273,1.0,,Confirmed,3,3.0,50.0,0,3.0,A_042,C_102
CUST_0124,Gary Edwards,qrobertson@example.org,United Kingdom,Male,33.0,2023-01-18,2023-01-19,2023-01-20,2.0,Transient,Sc,f,Complementary,Non Refundable,Transient,10,23.5,505.0,1213,398,,0.0,Pendingcxl,1,6.9082020640956,500.0,0,3.0,A_005,C_101
CUST_0126,Jennifer Powell,schultzmorgan@example.net,Brazil,Other,65.0,2023-01-19,2023-01-20,2023-01-21,0.0,Couple,Bb,l,Offline Ta/To,No Deposit,Group,3,3.0,250.0,925,150,0.0,0.0,Confirmed,excellent,5.0,500.0,0,1.0,A_035,
CUST_0127,Bethany Fisher,erica39@example.com,United Kingdom,Female,31.0,2023-01-19,2023-01-20,2023-01-21,0.0,Group,Hb,g,Offline Ta/To,Refundable,Transient-Party,1,1.0,200.0,1472,146,,0.0,Canceled,10,6.9082020640956,0.0,0,2.0,A_037,
CUST_0128,Michael Orr,ystevenson@example.org,Unknown,Female,59.0,2023-01-19,2023-01-20,2023-01-21,1.0,Group,Sc,h,Complementary,Refundable,Transient-Party,3,4.0,250.0,366,451,0.0,1.0,Canceled,4,10.0,200.0,0,2.0,A_025,C_104
CUST_0129,Eric Kelley,ronnie71@example.net,Unknown,Male,37.0,2023-01-19,2023-01-20,2023-01-21,5.0,Adults,Undefined,g,Online Ta,Non-Refund,Group,2,2.0,505.0,609,356,,0.0,Pending,2,6.9082020640956,100.0,0,3.0,A_001,
CUST_0130,Dustin Jordan,mcarter@example.net,Canada,Male,21.0,2023-01-19,2023-01-20,2023-01-21,1.0,Children,Fb,E,Groups,No Deposit,Group,10,14.0,100.0,1087,277,0.0,4.0,Check-Out,good,7.0,0.0,1,1.0,A_001,C_103
CUST_0131,Mary Marshall,mollywalter@example.net,Usa,Female,28.0,2023-01-19,2023-01-20,2023-01-21,2.0,Group,Hb,g,Offline Ta/To,No Deposit,Group,0,3.0,0.0,1064,355,0.0,1.0,Confirmed,1,5.0,100.0,0,0.0,A_025,C_103
CUST_0132,Cindy Kennedy,andersonlaura@example.com,Canada,Other,76.0,2023-01-20,2023-01-21,2023-01-22,1.0,Transient,Hb,C,Corporate,Non-Refund,Group,1,23.5,100.0,361,269,,4.0,Confirmed,2,1.5,200.0,0,1.0,A_050,
CUST_0133,Robert Jackson,cjackson@example.org,United Kingdom,Male,79.0,2023-01-20,2023-01-21,2023-01-22,3.0,Transient,Full Board,e,Aviation,Non Refundable,Group,5,10.0,200.0,451,282,1.0,1.0,Confirmed,7,6.9082020640956,0.0,0,1.0,A_026,C_103
CUST_0134,Jose Schultz,pbates@example.org,Portugal,Other,76.0,2023-01-20,2023-01-21,2023-01-22,3.0,Group,Full Board,P,Corporate,Non Refundable,Group,0,10.0,505.0,1197,98,,3.0,No-Show,5,4.0,0.0,0,3.0,Unknown,
CUST_0135,Sabrina Potter,georgeraymond@example.net,Unknown,Female,52.0,2023-01-20,2023-01-21,2023-01-22,5.0,Single,Bed & Breakfast,C,Online Ta,Non-Refund,Contract,10,7.0,505.0,764,319,1.0,0.0,No-Show,8,10.0,0.0,,2.0,Unknown,C_101
CUST_0138,Benjamin Perry,jeffrey47@example.net,United Kingdom,Female,23.0,2023-01-20,2023-01-21,2023-01-22,0.0,Adults,Sc,l,Online Ta,Non Refundable,Contract,2,3.0,120.0,724,87,1.0,1.0,Confirmed,7,8.0,0.0,0,2.0,A_034,C_101
CUST_0139,Cory Horton,wadesandra@example.net,Canada,Male,75.0,2023-01-21,2023-01-22,2023-01-23,4.0,Single,Fb,H,Online Ta,Refundable,Transient,0,5.0,100.0,1404,124,0.0,,Check-Out,5,4.0,500.0,0,0.0,A_005,
CUST_0143,Kelly Williams,yvaldez@example.net,United Kingdom,Other,24.0,2023-01-21,2023-01-22,2023-01-23,1.0,Children,Bb,p,Groups,No Deposit,Contract,0,5.0,50.0,1031,374,,0.0,Canceled,excellent,6.0,200.0,0,0.0,A_004,C_102
CUST_0144,Ryan Bryant,ostokes@example.com,Spain,Male,54.0,2023-01-21,2023-01-22,2023-01-23,0.0,Group,Bb,L,Direct,Non-Refund,Group,3,0.0,80.0,1399,2,,1.0,Canceled,1,3.0,100.0,0,2.0,A_020,C_103
CUST_0146,Tiffany Vance,juliewilson@example.com,United Kingdom,Other,25.0,2023-01-22,2023-01-23,2023-01-24,1.0,Transient,Hb,f,Direct,No Deposit,Transient-Party,0,14.0,120.0,1183,295,0.0,4.0,No-Show,poor,6.9082020640956,50.0,1,2.0,A_001,C_104
CUST_0147,Nathan Wagner,melissafinley@example.net,Unknown,Female,27.0,2023-01-22,2023-01-23,2023-01-24,1.0,Single,Bed & Breakfast,e,Complementary,No Deposit,Group,3,23.5,100.0,978,252,0.0,0.0,Pendingcxl,3,8.0,500.0,0,,A_011,C_101
CUST_0148,Joshua Merritt,collinsbrittany@example.org,France,Female,88.0,2023-01-22,2023-01-23,2023-01-24,3.0,Adults,Undefined,D,Aviation,Non Refundable,Transient-Party,0,3.0,120.0,1409,95,,1.0,Confirmed,,6.0,100.0,1,2.0,A_024,C_102
CUST_0149,Karen Green,uwhitney@example.com,Portugal,Male,66.0,2023-01-22,2023-01-23,2023-01-24,2.0,Single,Sc,P,Direct,No Deposit,Contract,10,5.0,200.0,239,72,0.0,0.0,Canceled,1,6.9082020640956,50.0,0,3.0,A_011,C_104
CUST_0150,Marcia Cannon,aprilguzman@example.org,Usa,Female,29.0,2023-01-22,2023-01-23,2023-01-24,2.0,Transient,Hb,E,Online Ta,Refundable,Transient,10,1.0,120.0,584,268,1.0,3.0,Confirmed,,3.0,100.0,0,1.0,A_035,C_105
CUST_0151,Mark Hill,fosteramanda@example.com,United Kingdom,Female,69.0,2023-01-22,2023-01-23,2023-01-24,3.0,Children,Half Board,H,Online Ta,Non-Refund,Transient,2,1.0,50.0,1486,435,0.0,1.0,Pending,4,10.0,0.0,0,0.0,A_044,Unknown
CUST_0152,Dustin Nelson,duane43@example.com,United Kingdom,Female,50.0,2023-01-22,2023-01-23,2023-01-24,3.0,Family,Bed & Breakfast,E,Online Ta,No Deposit,Contract,0,1.0,250.0,210,455,0.0,3.0,Check-Out,4,2.0,50.0,0,2.0,A_018,C_101
CUST_0155,Jennifer Daniels,hillmelanie@example.net,Germany,Female,69.0,2023-01-23,2023-01-24,2023-01-25,3.0,Children,Bed & Breakfast,C,Complementary,No Deposit,Transient,1,3.0,200.0,1230,277,0.0,,No-Show,9,10.0,0.0,0,1.0,A_033,C_101
CUST_0156,Christine Fisher,nwelch@example.com,USA,Other,29.0,2023-01-23,2023-01-24,2023-01-25,4.0,Group,Fb,E,Online Ta,Non Refund,Contract,1,1.0,250.0,461,429,0.0,4.0,Check-Out,good,2.0,50.0,0,2.0,A_002,
CUST_0158,Ralph James,mariaclark@example.net,Brazil,Male,44.0,2023-01-23,2023-01-24,2023-01-25,2.0,Couple,Hb,C,Groups,Refundable,Contract,5,10.0,150.0,1036,72,,0.0,Canceled,9,9.0,500.0,0,2.0,A_035,C_101
CUST_0159,Heather Molina,isabellawilliams@example.org,Italy,Male,38.0,2023-01-24,2023-01-25,2023-01-26,1.0,Family,Sc,h,Complementary,Non Refund,Transient,1,23.5,505.0,1297,351,,,No-Show,10,2.0,0.0,0,0.0,A_050,
CUST_0160,Tiffany Barnes,tluna@example.net,Spain,Female,67.0,2023-01-24,2023-01-25,2023-01-26,5.0,Family,Full Board,G,Aviation,Non-Refund,Transient,0,1.0,250.0,849,191,0.0,0.0,No-Show,1,9.0,200.0,0,0.0,A_005,
CUST_0161,Kimberly Morrison,vickiekelley@example.com,France,Non-Binary,69.0,2023-01-24,2023-01-25,2023-01-26,1.0,Group,Bed & Breakfast,a,Online Ta,Refundable,Transient-Party,1,2.0,300.0,951,281,2.0,4.0,Pending,1,5.0,100.0,0,2.0,A_044,
CUST_0162,Daniel Graham,wgregory@example.com,Usa,Male,54.0,2023-01-24,2023-01-25,2023-01-26,3.0,Family,Fb,G,Groups,Non Refundable,Transient,0,5.0,250.0,118,484,2.0,1.0,Canceled,2,8.0,500.0,0,3.0,A_029,C_105
CUST_0163,Gabriella Shelton,ujones@example.com,United Kingdom,Female,54.0,2023-01-24,2023-01-25,2023-01-26,3.0,Family,Fb,c,Offline Ta/To,Refundable,Contract,0,23.5,505.0,931,172,,2.0,Canceled,9,8.0,0.0,0,1.0,A_039,C_104
CUST_0164,Christopher Mcdonald,heather38@example.com,France,Non-Binary,33.0,2023-01-24,2023-01-25,2023-01-26,4.0,Couple,Hb,C,Groups,No Deposit,Group,0,10.0,300.0,62,380,2.0,3.0,No-Show,2,7.0,200.0,0,3.0,A_009,C_101
CUST_0166,Kristy Johnson,hornjenna@example.com,Argentina,Male,80.0,2023-01-25,2023-01-26,2023-01-27,4.0,Adults,Bb,P,Complementary,Non-Refund,Transient,4,7.0,50.0,795,182,2.0,2.0,Pending,2,10.0,50.0,,3.0,A_041,C_101
CUST_0167,Brandy Murray,barbararamos@example.com,Portugal,Female,73.0,2023-01-25,2023-01-26,2023-01-27,4.0,Single,Bed & Breakfast,g,Corporate,Non Refund,Contract,2,2.0,0.0,1195,161,,2.0,No-Show,4,4.0,0.0,0,0.0,A_019,C_104
CUST_0168,James Lewis,phyllis33@example.net,United Kingdom,Non-Binary,57.0,2023-01-25,2023-01-26,2023-01-27,3.0,Group,Bb,a,Online Ta,Non Refund,Contract,10,0.0,250.0,1362,445,,3.0,Confirmed,2,6.9082020640956,200.0,0,1.0,A_007,C_101
CUST_0485,Robert Acosta,vhenderson@example.com,Spain,Female,60.0,2023-03-12,2023-03-13,2023-03-14,3.0,Adults,Fb,a,Offline Ta/To,Refundable,Transient-Party,3,3.0,200.0,349,130,,0.0,Canceled,3,7.0,100.0,0,,A_019,Unknown
CUST_0172,Mr. Matthew Harrington DDS,saradavis@example.com,Canada,Male,65.0,2023-01-25,2023-01-26,2023-01-27,3.0,Adults,Half Board,P,Online Ta,No Deposit,Transient,4,5.0,120.0,704,393,,,Confirmed,2,6.9082020640956,50.0,0,0.0,Unknown,C_105
CUST_0174,Christian Martinez,brittney26@example.org,United Kingdom,Other,43.0,2023-01-26,2023-01-27,2023-01-28,4.0,Group,Bed & Breakfast,D,Direct,Non-Refund,Transient-Party,0,3.0,150.0,1294,457,,3.0,Confirmed,10,6.9082020640956,0.0,0,3.0,A_039,C_105
CUST_0175,Justin Robinson,wilsonrandy@example.com,USA,Other,80.0,2023-01-26,2023-01-27,2023-01-28,5.0,Group,Bed & Breakfast,H,Direct,No Deposit,Contract,0,14.0,150.0,306,294,0.0,2.0,Check-Out,2,8.0,500.0,0,1.0,A_029,C_101
CUST_0176,Pamela Jackson,denisebennett@example.net,United Kingdom,Non-Binary,75.0,2023-01-26,2023-01-27,2023-01-28,3.0,Group,Fb,a,Groups,Refundable,Contract,0,2.0,0.0,292,488,,0.0,Pending,5,6.9082020640956,0.0,0,3.0,A_001,C_101
CUST_0177,Nicole Wilson,stricklandmichelle@example.net,United Kingdom,Female,67.0,2023-01-26,2023-01-27,2023-01-28,4.0,Couple,Bed & Breakfast,c,Direct,Non-Refund,Transient,0,10.0,200.0,298,215,2.0,,No-Show,fair,8.0,0.0,1,1.0,A_014,C_101
CUST_0178,Traci Rodriguez,phill@example.com,Brazil,Female,78.0,2023-01-26,2023-01-27,2023-01-28,4.0,Couple,Full Board,l,Groups,Non Refund,Transient,10,23.5,0.0,845,400,,3.0,Canceled,,5.0,0.0,0,3.0,A_008,C_105
CUST_0179,Emily Byrd,alexander11@example.org,Brazil,Male,52.0,2023-01-26,2023-01-27,2023-01-28,5.0,Children,Bed & Breakfast,g,Complementary,No Deposit,Transient,2,4.0,300.0,329,12,,0.0,Confirmed,6,10.0,0.0,0,2.0,A_003,C_101
CUST_0180,Jennifer Espinoza,gmay@example.org,Unknown,Male,72.0,2023-01-27,2023-01-28,2023-01-29,5.0,Single,Undefined,H,Direct,Non Refund,Contract,3,1.0,200.0,744,493,0.0,2.0,No-Show,poor,6.9082020640956,100.0,,2.0,A_036,C_101
CUST_0181,Michael Burton,matthewsvanessa@example.com,Germany,Female,29.0,2023-01-27,2023-01-28,2023-01-29,1.0,Couple,Sc,P,Online Ta,Non Refund,Group,2,23.5,100.0,100,109,,3.0,No-Show,4,4.0,50.0,0,1.0,A_004,C_104
CUST_0182,Raymond Jefferson,heather19@example.org,Argentina,Male,72.0,2023-01-27,2023-01-28,2023-01-29,5.0,Children,Bed & Breakfast,A,Online Ta,No Deposit,Group,0,4.0,80.0,855,470,2.0,0.0,Check-Out,excellent,6.9082020640956,500.0,0,3.0,A_034,C_105
CUST_0183,Bryan Riggs,pwashington@example.net,France,Male,65.0,2023-01-27,2023-01-28,2023-01-29,0.0,Group,Hb,L,Online Ta,Refundable,Transient-Party,2,4.0,120.0,1478,159,0.0,0.0,Check-Out,6,10.0,0.0,0,0.0,A_014,
CUST_0185,Katie Peterson,bryan82@example.com,France,Female,73.0,2023-01-27,2023-01-28,2023-01-29,2.0,Children,Full Board,E,Offline Ta/To,Refundable,Group,1,10.0,505.0,1191,441,1.0,2.0,Confirmed,good,2.0,0.0,0,0.0,A_036,C_102
CUST_0186,Samantha Garcia,longlisa@example.net,Portugal,Female,72.0,2023-01-27,2023-01-28,2023-01-29,0.0,Family,Bed & Breakfast,F,Online Ta,Refundable,Transient,0,23.5,120.0,1304,84,,3.0,Check-Out,excellent,8.0,0.0,,3.0,A_047,C_101
CUST_0187,Mr. Ronald Zimmerman,lbrown@example.net,Portugal,Other,29.0,2023-01-28,2023-01-29,2023-01-30,1.0,Transient,Bed & Breakfast,C,Online Ta,Refundable,Transient-Party,1,23.5,80.0,434,398,1.0,1.0,Pendingcxl,1,10.0,0.0,0,1.0,A_001,C_104
CUST_0188,Morgan Sheppard,molinajared@example.net,Germany,Male,23.0,2023-01-28,2023-01-29,2023-01-30,0.0,Couple,Bed & Breakfast,H,Offline Ta/To,Refundable,Transient-Party,0,10.0,300.0,809,384,1.0,2.0,Pendingcxl,10,7.0,50.0,0,0.0,A_040,C_102
CUST_0189,Rhonda Medina,whitecarol@example.org,Brazil,Non-Binary,83.0,2023-01-28,2023-01-29,2023-01-30,2.0,Transient,Sc,c,Direct,No Deposit,Group,0,0.0,200.0,588,120,0.0,1.0,Canceled,5,7.0,100.0,,1.0,A_035,C_103
CUST_0190,Jessica Simon,peterslauren@example.org,Australia,Male,61.0,2023-01-28,2023-01-29,2023-01-30,4.0,Transient,Half Board,F,Complementary,Non Refund,Transient-Party,0,4.0,200.0,855,219,0.0,3.0,Canceled,5,2.0,50.0,0,2.0,A_001,C_102
CUST_0191,Sarah Rivas,andersonjamie@example.org,United Kingdom,Male,77.0,2023-01-28,2023-01-29,2023-01-30,3.0,Adults,Fb,h,Corporate,Non-Refund,Transient,0,1.0,505.0,669,253,1.0,4.0,No-Show,7,6.9082020640956,100.0,0,2.0,A_023,Unknown
CUST_0192,Sierra Sanchez,hartmelissa@example.org,Germany,Female,46.0,2023-01-28,2023-01-29,2023-01-30,1.0,Children,Full Board,c,Online Ta,Refundable,Contract,0,2.0,120.0,870,277,,0.0,Confirmed,9,10.0,100.0,0,1.0,A_047,C_105
CUST_0193,Lisa Gray,whitneywilliam@example.com,France,Male,37.0,2023-01-28,2023-01-29,2023-01-30,0.0,Adults,Hb,e,Online Ta,Refundable,Transient,2,1.0,0.0,477,287,,,Check-Out,9,10.0,0.0,0,1.0,A_017,C_104
CUST_0194,Samuel White,rodneylandry@example.org,Canada,Non-Binary,81.0,2023-01-29,2023-01-30,2023-01-31,0.0,Group,Hb,H,Groups,No Deposit,Transient-Party,2,1.0,505.0,1263,465,0.0,4.0,Check-Out,poor,8.0,0.0,,,A_017,C_101
CUST_0195,Rebecca Peterson,kevinshah@example.net,USA,Male,85.0,2023-01-29,2023-01-30,2023-01-31,2.0,Family,Bb,G,Offline Ta/To,Non Refundable,Group,3,1.0,100.0,1145,105,,3.0,Canceled,,4.0,500.0,0,3.0,A_034,C_101
CUST_0197,Travis Miller,hneal@example.com,United Kingdom,Male,28.0,2023-01-29,2023-01-30,2023-01-31,1.0,Group,Bed & Breakfast,H,Offline Ta/To,No Deposit,Contract,1,1.0,0.0,1270,363,,4.0,Confirmed,fair,9.0,200.0,0,0.0,A_036,C_101
CUST_0199,Matthew Henry,benjaminthomas@example.org,France,Non-Binary,77.0,2023-01-29,2023-01-30,2023-01-31,3.0,Children,Full Board,A,Aviation,No Deposit,Contract,0,0.0,150.0,81,100,0.0,2.0,Canceled,2,10.0,200.0,0,,A_003,C_104
CUST_1672,Joe Reeves,brian83@example.net,USA,Male,41.0,2023-09-01,2023-09-02,2023-09-03,2.0,Adults,Hb,a,Complementary,Non-Refund,Contract,1,5.0,80.0,249,179,,3.0,Pending,6,10.0,500.0,0,0.0,A_015,C_102
CUST_0202,Joseph Coleman,jorge26@example.com,France,Male,79.0,2023-01-30,2023-01-31,2023-02-01,3.0,Children,Undefined,c,Online,No Deposit,Group,5,2.0,120.0,1407,288,0.0,,Canceled,fair,6.9082020640956,500.0,,1.0,A_018,C_101
CUST_0204,Danielle Martinez,amandajones@example.net,Unknown,Female,37.0,2023-01-30,2023-01-31,2023-02-01,1.0,Single,Sc,A,Corporate,Refundable,Group,0,14.0,505.0,1372,325,0.0,2.0,Check-Out,7,10.0,0.0,0,1.0,A_016,C_103
CUST_0206,Cathy Robinson,roberthernandez@example.com,Canada,Other,56.0,2023-01-30,2023-01-31,2023-02-01,0.0,Single,Hb,p,Online Ta,No Deposit,Group,1,2.0,505.0,788,74,1.0,0.0,Check-Out,4,6.9082020640956,500.0,0,3.0,A_017,C_101
CUST_0207,Misty Bray,mjohnson@example.org,Italy,Non-Binary,49.0,2023-01-31,2023-02-01,2023-02-02,5.0,Group,Half Board,D,Complementary,Non Refund,Transient,0,1.0,150.0,1045,487,1.0,0.0,No-Show,,6.9082020640956,0.0,0,1.0,A_027,Unknown
CUST_0210,Joseph Hill,regina42@example.org,Germany,Female,55.0,2023-01-31,2023-02-01,2023-02-02,5.0,Couple,Hb,H,Complementary,Refundable,Group,0,1.0,505.0,1277,8,1.0,0.0,Check-Out,5,6.9082020640956,50.0,0,1.0,A_035,C_103
CUST_0211,Ms. Melissa Martinez,alejandro63@example.com,Usa,Male,24.0,2023-01-31,2023-02-01,2023-02-02,5.0,Transient,Bb,D,Online Ta,Non Refundable,Group,4,3.0,100.0,536,16,0.0,4.0,Pending,2,7.0,200.0,,1.0,A_025,C_103
CUST_0213,Julie Alexander,brianna71@example.net,Spain,Female,27.0,2023-01-31,2023-02-01,2023-02-02,3.0,Single,Full Board,G,Online Ta,Refundable,Contract,0,23.5,300.0,1404,355,0.0,3.0,Pending,5,8.0,50.0,0,1.0,A_030,C_101
CUST_0214,Amber Everett,jackie48@example.com,Japan,Other,23.0,2023-02-01,2023-02-02,2023-02-03,5.0,Single,Fb,c,Direct,No Deposit,Transient,0,4.0,200.0,320,120,1.0,2.0,Confirmed,good,1.5,50.0,0,0.0,A_048,Unknown
CUST_0215,Rodney Morales,mosleygeorge@example.com,Portugal,Female,83.0,2023-02-01,2023-02-02,2023-02-03,0.0,Family,Bed & Breakfast,P,Online Ta,Non Refundable,Group,5,7.0,80.0,1023,210,1.0,3.0,Confirmed,8,9.0,0.0,0,2.0,A_041,
CUST_2351,Danielle Peters,grayadrian@example.org,France,Male,19.0,2023-12-09,2023-12-10,2023-12-11,2.0,Family,Bed & Breakfast,h,Corporate,Refundable,Group,0,23.5,80.0,1294,302,2.0,1.0,Canceled,,8.0,0.0,0,3.0,A_046,C_103
CUST_0217,Justin Torres,iwoods@example.com,Argentina,Male,83.0,2023-02-01,2023-02-02,2023-02-03,3.0,Adults,Fb,C,Online Ta,No Deposit,Contract,1,2.0,80.0,252,224,0.0,1.0,Canceled,3,4.0,100.0,0,0.0,A_025,C_103
CUST_1619,Sonya Young,wjefferson@example.com,Portugal,Female,64.0,2023-08-24,2023-08-25,2023-08-26,5.0,Adults,Sc,A,Complementary,Non-Refund,Transient,0,0.0,505.0,705,32,1.0,0.0,Confirmed,good,7.0,0.0,0,1.0,A_020,C_103
CUST_0220,Jessica Dalton,sellersdanielle@example.com,Germany,Female,30.0,2023-02-01,2023-02-02,2023-02-03,5.0,Children,Hb,h,Groups,Refundable,Transient-Party,10,0.0,300.0,864,159,1.0,3.0,No-Show,7,10.0,0.0,0,0.0,A_007,C_101
CUST_0221,Eric Oliver DDS,erikabarnes@example.com,Argentina,Female,54.0,2023-02-02,2023-02-03,2023-02-04,0.0,Group,Half Board,H,Direct,No Deposit,Contract,0,3.0,250.0,1244,211,1.0,3.0,Check-Out,poor,8.0,500.0,0,1.0,A_014,C_102
CUST_0222,Travis Clark,scottgomez@example.com,Spain,Female,50.0,2023-02-02,2023-02-03,2023-02-04,5.0,Adults,Undefined,F,Direct,Non Refundable,Contract,5,0.0,150.0,359,215,,1.0,Check-Out,5,7.0,200.0,0,,A_005,C_104
CUST_0223,Matthew Moore,joshua68@example.net,Usa,Female,63.0,2023-02-02,2023-02-03,2023-02-04,4.0,Children,Hb,P,Online Ta,No Deposit,Transient,5,23.5,200.0,791,460,,0.0,No-Show,2,6.9082020640956,200.0,0,0.0,A_043,
CUST_0224,Benjamin Smith,kevinhodge@example.com,United Kingdom,Other,50.0,2023-02-02,2023-02-03,2023-02-04,0.0,Single,Full Board,H,Corporate,No Deposit,Transient,3,1.0,120.0,709,409,0.0,3.0,Pending,,5.0,100.0,0,1.0,A_033,C_101
CUST_1460,Linda Watson,stephanietaylor@example.com,France,Other,59.0,2023-08-01,2023-08-02,2023-08-03,0.0,Family,Bed & Breakfast,p,Online Ta,Non Refundable,Transient-Party,1,4.0,100.0,223,220,,2.0,Pending,8,8.0,0.0,0,1.0,A_003,
CUST_0226,Michael Warner,jonesjohn@example.org,Argentina,Male,82.0,2023-02-02,2023-02-03,2023-02-04,4.0,Adults,Sc,E,Online Ta,No Deposit,Contract,0,4.0,0.0,1287,264,1.0,1.0,No-Show,2,6.9082020640956,50.0,0,2.0,A_002,C_102
CUST_0227,Michael Bradshaw,barbaramiller@example.com,Portugal,Male,20.0,2023-02-02,2023-02-03,2023-02-04,1.0,Couple,Bed & Breakfast,c,Complementary,No Deposit,Group,1,1.0,250.0,1378,220,1.0,2.0,No-Show,4,10.0,0.0,0,3.0,A_028,C_103
CUST_0228,Mario Guerrero,astokes@example.com,France,Female,32.0,2023-02-03,2023-02-04,2023-02-05,0.0,Transient,Bed & Breakfast,G,Online Ta,No Deposit,Transient,0,5.0,200.0,162,377,2.0,3.0,Pendingcxl,,5.0,0.0,1,3.0,A_046,
CUST_0229,Jessica Stephens,timothyrobertson@example.net,Argentina,Other,54.0,2023-02-03,2023-02-04,2023-02-05,1.0,Group,Hb,A,Online Ta,No Deposit,Transient-Party,0,4.0,200.0,724,245,0.0,0.0,No-Show,5,10.0,0.0,0,1.0,A_028,C_101
CUST_0230,Terry Serrano,sullivanchristina@example.net,Germany,Female,54.0,2023-02-03,2023-02-04,2023-02-05,2.0,Transient,Bed & Breakfast,a,Direct,Non Refundable,Transient,0,23.5,80.0,98,483,2.0,1.0,Check-Out,4,8.0,100.0,0,0.0,A_048,C_101
CUST_0231,Carol Parker,kleinjacqueline@example.net,France,Other,41.0,2023-02-03,2023-02-04,2023-02-05,1.0,Children,Sc,h,Direct,No Deposit,Transient-Party,1,14.0,200.0,1322,364,1.0,,Check-Out,good,9.0,200.0,0,3.0,Unknown,C_101
CUST_0232,Laura Roberts,john89@example.org,United Kingdom,Male,68.0,2023-02-03,2023-02-04,2023-02-05,0.0,Transient,Half Board,p,Online Ta,Refundable,Group,0,10.0,505.0,405,136,0.0,0.0,Pending,1,6.0,100.0,0,3.0,A_027,Unknown
CUST_0233,Michael Lyons,roconnell@example.net,France,Female,23.0,2023-02-03,2023-02-04,2023-02-05,1.0,Family,Bed & Breakfast,l,Online Ta,Refundable,Contract,0,10.0,250.0,847,50,0.0,4.0,Check-Out,7,7.0,0.0,0,1.0,A_020,C_101
CUST_0234,Jonathan Snyder,gregoryrichardson@example.org,Portugal,Male,28.0,2023-02-03,2023-02-04,2023-02-05,0.0,Transient,Bb,f,Complementary,Refundable,Group,3,2.0,150.0,159,201,1.0,4.0,Check-Out,3,6.0,500.0,0,1.0,A_004,Unknown
CUST_0235,Amanda Reynolds,stephanie67@example.com,Japan,Female,71.0,2023-02-04,2023-02-05,2023-02-06,0.0,Adults,Bed & Breakfast,c,Online Ta,Non Refundable,Transient,0,4.0,80.0,64,118,,0.0,No-Show,1,1.5,0.0,0,3.0,A_021,C_102
CUST_0236,Danielle Davis,nathanielwilson@example.net,United Kingdom,Female,56.0,2023-02-04,2023-02-05,2023-02-06,4.0,Adults,Hb,c,Offline Ta/To,No Deposit,Transient-Party,0,10.0,0.0,148,251,,0.0,No-Show,,9.0,200.0,0,1.0,Unknown,Unknown
CUST_0237,Dr. Kenneth Sampson,marierosales@example.org,Spain,Female,58.0,2023-02-04,2023-02-05,2023-02-06,3.0,Transient,Bed & Breakfast,f,Aviation,Refundable,Transient,1,10.0,250.0,1415,392,,0.0,Canceled,4,3.0,500.0,0,0.0,A_039,C_101
CUST_0238,Miss Debra Williams PhD,kevin44@example.org,Germany,Female,76.0,2023-02-04,2023-02-05,2023-02-06,1.0,Couple,Half Board,p,Aviation,Non-Refund,Transient,5,3.0,300.0,214,45,1.0,3.0,Canceled,,6.9082020640956,100.0,0,1.0,A_037,C_102
CUST_0240,Kevin Walters,sarah80@example.com,Japan,Female,51.0,2023-02-04,2023-02-05,2023-02-06,3.0,Couple,Bed & Breakfast,p,Online Ta,Non Refund,Group,1,23.5,0.0,1416,19,0.0,1.0,Confirmed,8,6.9082020640956,0.0,0,0.0,A_041,C_104
CUST_0241,Anna Bailey,abrown@example.net,United Kingdom,Male,61.0,2023-02-04,2023-02-05,2023-02-06,5.0,Couple,Hb,e,Online Ta,Refundable,Group,5,1.0,250.0,163,204,0.0,3.0,Pending,1,10.0,0.0,,0.0,A_044,C_101
CUST_0243,Michael Roberts,baileyjennifer@example.com,United Kingdom,Other,45.0,2023-02-05,2023-02-06,2023-02-07,5.0,Adults,Sc,C,Online Ta,Non Refund,Contract,0,2.0,50.0,719,54,1.0,3.0,Confirmed,2,10.0,0.0,0,2.0,A_015,C_101
CUST_0244,Robert Pierce,alan67@example.org,Germany,Male,41.0,2023-02-05,2023-02-06,2023-02-07,4.0,Group,Bed & Breakfast,p,Direct,Refundable,Contract,0,3.0,50.0,918,234,0.0,,Confirmed,6,5.0,0.0,,0.0,A_041,C_105
